tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0022232,short,One Track Minds,One Track Minds,0,1933,\N,20,"Comedy,Short",6.9,48
tt0022233,movie,The One Way Trail,The One Way Trail,0,1931,\N,60,"Adventure,Drama,Romance",5.6,36
tt0022234,short,One of the Smiths,One of the Smiths,0,1931,\N,28,"Comedy,Short",6.5,26
tt0022235,movie,L'opéra de quat'sous,L'opéra de quat'sous,0,1931,\N,104,"Comedy,Crime,Musical",6.9,207
tt0022236,movie,Other Men's Women,Other Men's Women,0,1931,\N,71,"Drama,Romance",6.5,1203
tt0022238,short,Our Wife,Our Wife,0,1931,\N,21,"Comedy,Family,Short",7.3,1415
tt0022239,movie,Out of the Blue,Out of the Blue,0,1931,\N,88,Musical,6,33
tt0022241,movie,Over the Hill,Over the Hill,0,1931,\N,89,Drama,7.1,121
tt0022242,movie,The Pagan Lady,Pagan Lady,0,1931,\N,80,"Adventure,Drama,Romance",5.4,50
tt0022243,movie,The Painted Desert,The Painted Desert,0,1931,\N,79,Western,5.1,702
tt0022245,short,The Pajama Party,The Pajama Party,0,1931,\N,20,"Comedy,Short",6.7,103
tt0022246,movie,Palmy Days,Palmy Days,0,1931,\N,77,"Comedy,Musical,Romance",7.1,541
tt0022247,short,The Panic Is On,The Panic Is On,0,1931,\N,20,"Comedy,Short",6.9,59
tt0022248,movie,Panic in Chicago,Panik in Chicago,0,1931,\N,77,Drama,5.4,19
tt0022249,movie,The Unexpected Father,The Unexpected Father,0,1932,\N,71,Comedy,6.6,10
tt0022251,movie,Pardon Us,Pardon Us,0,1931,\N,56,"Comedy,Crime,Drama",6.8,2559
tt0022252,movie,The Darling of Paris,Paris-Beguin,0,1931,\N,117,Drama,6,23
tt0022254,movie,"Parlor, Bedroom and Bath","Parlor, Bedroom and Bath",0,1931,\N,73,Comedy,6.1,890
tt0022257,movie,Party Husband,Party Husband,0,1931,\N,74,Comedy,6.4,97
tt0022259,movie,Peach O'Reno,Peach O'Reno,0,1931,\N,63,"Comedy,Musical,Romance",6.5,279
tt0022261,movie,Penrod and Sam,Penrod and Sam,0,1931,\N,71,"Comedy,Drama",6.1,144
tt0022262,movie,Personal Maid,Personal Maid,0,1931,\N,74,"Drama,Romance",6.4,75
tt0022263,movie,Le petit café,Le petit café,0,1931,\N,85,"Comedy,Musical,Romance",6.4,25
tt0022264,movie,The Phantom of Paris,The Phantom of Paris,0,1931,\N,74,"Drama,Thriller",6.5,1379
tt0022265,movie,The Phantom,The Phantom,0,1931,\N,62,"Horror,Thriller",4.3,359
tt0022266,short,The Pip from Pittsburg,The Pip from Pittsburg,0,1931,\N,21,"Comedy,Short",6.7,229
tt0022267,movie,La piste des géants,La piste des géants,0,1931,\N,\N,Western,5,13
tt0022268,movie,Platinum Blonde,Platinum Blonde,0,1931,\N,89,"Comedy,Romance",6.8,3108
tt0022270,short,Please Go 'Way and Let Me Sleep,Please Go 'Way and Let Me Sleep,0,1931,\N,6,"Animation,Music,Short",4.2,22
tt0022273,movie,Politics,Politics,0,1931,\N,73,"Comedy,Romance",6.4,279
tt0022274,movie,Politiquerías,Politiquerías,0,1931,\N,56,Comedy,6.4,198
tt0022276,movie,Possessed,Possessed,0,1931,\N,76,"Drama,Romance",6.9,2088
tt0022277,movie,Potiphar's Wife,Potiphar's Wife,0,1931,\N,79,"Drama,Romance",6.8,23
tt0022278,movie,The Primrose Path,The Primrose Path,0,1931,\N,71,Drama,4.8,13
tt0022279,movie,Private Lives,Private Lives,0,1931,\N,84,"Comedy,Drama,Romance",6.8,1209
tt0022280,movie,Die Privatsekretärin,Die Privatsekretärin,0,1931,\N,100,Comedy,5.8,7
tt0022283,movie,The Prodigal,The Prodigal,0,1931,\N,76,"Musical,Romance",5.4,94
tt0022284,movie,Præsten i Vejlby,Præsten i Vejlby,0,1931,\N,101,Drama,5.6,47
tt0022285,movie,The Public Defender,The Public Defender,0,1931,\N,69,"Crime,Drama,Mystery",6.4,223
tt0022286,movie,The Public Enemy,The Public Enemy,0,1931,\N,83,"Crime,Drama",7.6,20960
tt0022287,movie,Pueblo Terror,Pueblo Terror,0,1931,\N,59,"Action,Adventure,Romance",4.2,27
tt0022288,short,Pulling a Bone,Pulling a Bone,0,1931,\N,10,"Comedy,Short",6.5,61
tt0022289,movie,Road to Life,Putyovka v zhizn,0,1931,\N,119,Drama,7,416
tt0022290,movie,Quick Millions,Quick Millions,0,1931,\N,72,"Crime,Drama",6.4,232
tt0022291,movie,Quick Trigger Lee,Quick Trigger Lee,0,1931,\N,57,Western,4.1,18
tt0022293,movie,The Range Feud,The Range Feud,0,1931,\N,64,"Mystery,Western",5.7,419
tt0022294,movie,Range Law,Range Law,0,1931,\N,63,Western,5.4,28
tt0022295,movie,The Theft of the Mona Lisa,Der Raub der Mona Lisa,0,1931,\N,89,Drama,6.7,60
tt0022296,movie,Rebound,Rebound,0,1931,\N,89,Drama,5.7,148
tt0022297,movie,The Reckless Hour,The Reckless Hour,0,1931,\N,71,"Drama,Romance",6.3,216
tt0022298,movie,Reckless Living,Reckless Living,0,1931,\N,65,"Action,Crime,Drama",5.9,20
tt0022299,movie,Red Fork Range,Red Fork Range,0,1931,\N,59,"Action,Adventure,Romance",4.1,30
tt0022300,short,Red-Headed Baby,Red-Headed Baby,0,1931,\N,7,"Animation,Comedy,Family",5.2,299
tt0022301,short,Red Riding Hood,Red Riding Hood,0,1931,\N,9,"Animation,Comedy,Family",6.4,87
tt0022302,short,The Red Shadow,The Red Shadow,0,1932,\N,18,"Drama,Musical,Mystery",6.1,104
tt0022303,movie,Reducing,Reducing,0,1931,\N,77,"Comedy,Drama",6.5,266
tt0022306,movie,Resurrectio,Resurrectio,0,1931,\N,65,Drama,6.8,78
tt0022307,movie,Resurrection,Resurrection,0,1931,\N,81,Drama,6.2,19
tt0022308,movie,Scarlet Dawn,Scarlet Dawn,0,1932,\N,58,"Drama,Romance",6,290
tt0022309,movie,Rich Man's Folly,Rich Man's Folly,0,1931,\N,80,Drama,5.7,41
tt0022310,movie,Rider of the Plains,Rider of the Plains,0,1931,\N,57,Western,5.9,22
tt0022313,movie,Riders of the North,Riders of the North,0,1931,\N,59,"Romance,Western",4.4,18
tt0022314,movie,Riders of the Purple Sage,Riders of the Purple Sage,0,1931,\N,58,Western,6.4,85
tt0022316,movie,The Ridin' Fool,The Ridin' Fool,0,1931,\N,58,Western,6.4,19
tt0022317,movie,The Right of Way,The Right of Way,0,1930,\N,68,"Drama,Romance",4.2,215
tt0022320,movie,The Road to Reno,The Road to Reno,0,1931,\N,74,Drama,6,47
tt0022321,movie,The Road to Singapore,The Road to Singapore,0,1931,\N,69,"Drama,Romance",6.5,314
tt0022322,short,Roaming,Roaming,0,1931,\N,10,"Music,Short",5.8,12
tt0022323,movie,Ronny,Ronny,0,1931,\N,89,"Comedy,Musical",5.4,15
tt0022325,short,Rough Seas,Rough Seas,0,1931,\N,27,"Comedy,Short",6.1,93
tt0022326,movie,The Royal Bed,The Royal Bed,0,1931,\N,75,Comedy,5.9,207
tt0022330,short,Ruhnu,Ruhnu,0,1931,\N,17,"Documentary,Short",6.7,7
tt0022331,movie,The Ruling Voice,The Ruling Voice,0,1931,\N,76,"Crime,Drama,Romance",5.9,267
tt0022333,short,Russian Lullaby,Russian Lullaby,0,1931,\N,7,"Animation,Family,Music",4.5,13
tt0022334,movie,Röda dagen,Röda dagen,0,1931,\N,74,Comedy,3.9,30
tt0022335,movie,Safe in Hell,Safe in Hell,0,1931,\N,73,"Crime,Drama",7,1375
tt0022336,movie,Sally in Our Alley,Sally in Our Alley,0,1931,\N,74,"Comedy,Drama,Musical",6.2,96
tt0022337,movie,Trapeze,Salto Mortale,0,1931,\N,95,Drama,5.7,17
tt0022338,movie,Salvation Nell,Salvation Nell,0,1931,\N,84,Drama,6.5,26
tt0022339,movie,Santa,Santa,0,1932,\N,81,Drama,6.8,230
tt0022343,movie,Scandal Sheet,Scandal Sheet,0,1931,\N,77,"Crime,Drama",6.9,104
tt0022346,movie,Schatten der Unterwelt,Schatten der Unterwelt,0,1931,\N,95,"Action,Crime",6.4,16
tt0022351,movie,Sea Devils,Sea Devils,0,1931,\N,58,"Action,Drama",4.6,25
tt0022352,movie,The Sea Ghost,The Sea Ghost,0,1931,\N,64,"Action,Drama,War",5.5,117
tt0022353,movie,Seas Beneath,Seas Beneath,0,1931,\N,90,"Action,Drama,War",5.9,364
tt0022355,movie,The Secret Call,The Secret Call,0,1931,\N,70,Drama,6,40
tt0022356,movie,Secret Service,Secret Service,0,1931,\N,68,"Drama,History,Romance",5.6,101
tt0022357,movie,The Secret 6,The Secret 6,0,1931,\N,83,"Crime,Drama",6.3,883
tt0022358,movie,The Secret Witness,The Secret Witness,0,1931,\N,66,"Drama,Mystery",5.8,94
tt0022359,movie,Secrets of a Secretary,Secrets of a Secretary,0,1931,\N,71,Drama,6.4,122
tt0022360,movie,Seed,Seed,0,1931,\N,96,Drama,7,575
tt0022363,movie,Seitensprünge,Seitensprünge,0,1931,\N,62,Comedy,5.9,19
tt0022365,movie,A Severa,A Severa,0,1931,\N,110,Drama,5.7,81
tt0022366,movie,The Shadow Between,The Shadow Between,0,1931,\N,87,Drama,5,8
tt0022367,movie,Shadows,Shadows,0,1931,\N,57,Crime,5.4,9
tt0022369,movie,Shanghaied Love,Shanghaied Love,0,1931,\N,75,Drama,5.2,15
tt0022370,movie,The She-Wolf,The She-Wolf,0,1931,\N,85,Drama,6.1,26
tt0022371,movie,Sheer Luck,Sheer Luck,0,1931,\N,56,"Crime,Drama,Romance",5,15
tt0022373,movie,Sherlock Holmes' Fatal Hour,The Sleeping Cardinal,0,1931,\N,84,"Crime,Mystery",5.9,407
tt0022376,movie,Shipmates,Shipmates,0,1931,\N,72,"Comedy,Drama,Romance",5.5,121
tt0022377,movie,Ships of Hate,Ships of Hate,0,1931,\N,63,"Action,Adventure,Drama",4.2,19
tt0022378,short,Shiver My Timbers,Shiver My Timbers,0,1931,\N,20,"Comedy,Family,Short",7.6,195
tt0022379,movie,Shotgun Pass,Shotgun Pass,0,1931,\N,58,Western,4.2,23
tt0022381,movie,Side Show,Side Show,0,1931,\N,66,"Comedy,Musical",5.2,147
tt0022382,movie,Sidewalks of New York,Sidewalks of New York,0,1931,\N,74,"Comedy,Crime",5.6,503
tt0022383,movie,The Sign of the Wolf,The Sign of the Wolf,0,1931,\N,194,Western,4.3,44
tt0022384,movie,Silence,Silence,0,1931,\N,60,"Crime,Drama",6.1,69
tt0022385,tvEpisode,Silly Scandals,Silly Scandals,0,1931,\N,6,"Animation,Comedy,Family",6.3,164
tt0022386,movie,The Sin of Madelon Claudet,The Sin of Madelon Claudet,0,1931,\N,75,Drama,6.6,932
tt0022387,short,Singapore Sue,Singapore Sue,0,1932,\N,10,"Comedy,Musical,Short",5,186
tt0022391,movie,Sit Tight,Sit Tight,0,1931,\N,74,"Comedy,Musical",5.1,156
tt0022392,movie,6 Cylinder Love,6 Cylinder Love,0,1931,\N,79,Comedy,5.8,65
tt0022393,movie,Skepp ohoj!,Skepp ohoj!,0,1931,\N,82,Comedy,3.2,19
tt0022394,movie,Skepparkärlek,Skepparkärlek,0,1931,\N,93,Comedy,3.6,30
tt0022395,movie,The Skin Game,The Skin Game,0,1931,\N,85,Drama,5.7,3209
tt0022396,short,Skip the Maloo!,Skip the Maloo!,0,1931,\N,21,"Comedy,Short",7,31
tt0022397,movie,Skippy,Skippy,0,1931,\N,85,"Comedy,Drama,Family",6.3,805
tt0022398,movie,The Sky Raiders,The Sky Raiders,0,1931,\N,59,"Adventure,Crime",6.8,39
tt0022399,movie,The Sky Spider,The Sky Spider,0,1931,\N,69,"Action,Adventure,Drama",3,30
tt0022400,movie,Skyline,Skyline,0,1931,\N,68,Drama,6.6,46
tt0022402,short,The Stolen Jools,The Stolen Jools,0,1931,\N,20,"Comedy,Short",5.8,1055
tt0022403,movie,Smart Money,Smart Money,0,1931,\N,81,"Crime,Drama",6.8,1991
tt0022404,movie,Smart Woman,Smart Woman,0,1931,\N,68,"Comedy,Drama,Romance",6.5,419
tt0022405,short,"Smile, Darn Ya, Smile!","Smile, Darn Ya, Smile!",0,1931,\N,7,"Animation,Comedy,Family",5.6,599
tt0022407,movie,Sob Sister,Sob Sister,0,1931,\N,67,Romance,6.2,23
tt0022408,movie,Alone,Sola,0,1931,\N,79,Drama,3.9,13
tt0022409,movie,A Soldier's Plaything,A Soldier's Plaything,0,1930,\N,56,"Comedy,Drama,Romance",4.3,161
tt0022411,short,Somebody Stole My Gal,Somebody Stole My Gal,0,1931,\N,6,"Animation,Family,Music",3.2,18
tt0022412,movie,Son of India,Son of India,0,1931,\N,73,"Drama,Romance",6.1,199
tt0022413,movie,A Son of the Plains,A Son of the Plains,0,1931,\N,59,Western,4.3,28
tt0022414,movie,Sooky,Sooky,0,1931,\N,85,"Adventure,Drama,Family",4.9,57
tt0022415,movie,Sorok serdets,Sorok serdets,0,1931,\N,49,Drama,6.3,22
tt0022416,movie,Soul of the Slums,Soul of the Slums,0,1931,\N,64,"Action,Crime,Drama",5.6,25
tt0022418,movie,The Speckled Band,The Speckled Band,0,1931,\N,90,"Crime,Drama,Mystery",5.3,273
tt0022420,short,The Spider and the Fly,The Spider and the Fly,0,1931,\N,7,"Animation,Comedy,Family",6.3,296
tt0022421,movie,The Spider,The Spider,0,1931,\N,59,"Action,Crime,Mystery",6,122
tt0022422,movie,The Spirit of Notre Dame,The Spirit of Notre Dame,0,1931,\N,80,"Drama,Sport",5.1,87
tt0022423,short,Spooks,Spooks,0,1931,\N,9,"Animation,Comedy,Horror",6.7,201
tt0022424,movie,The Sport of Kings,The Sport of Kings,0,1931,\N,90,Comedy,4.3,30
tt0022425,movie,Sporting Blood,Sporting Blood,0,1931,\N,82,"Drama,Romance,Sport",6,351
tt0022428,movie,The Squaw Man,The Squaw Man,0,1931,\N,107,Western,6.4,388
tt0022429,short,Artistic Temper,Artistic Temper,0,1932,\N,18,"Musical,Short",6.1,94
tt0022430,movie,The Star Witness,The Star Witness,0,1931,\N,68,Drama,6.3,663
tt0022431,movie,Stella del cinema,Stella del cinema,0,1931,\N,69,"Music,Romance",6.3,25
tt0022432,movie,Stepping Out,Stepping Out,0,1931,\N,73,"Comedy,Romance",5.6,167
tt0022433,movie,Stolen Heaven,Stolen Heaven,0,1931,\N,76,"Drama,Romance",6.5,125
tt0022434,movie,Den store barnedåpen,Den store barnedåpen,0,1931,\N,104,"Comedy,Drama",5.9,93
tt0022435,movie,Strangers May Kiss,Strangers May Kiss,0,1931,\N,81,"Drama,Romance",6,482
tt0022436,movie,Street Scene,Street Scene,0,1931,\N,80,"Drama,Romance",7.6,1784
tt0022437,movie,Strictly Dishonorable,Strictly Dishonorable,0,1931,\N,91,"Comedy,Drama,Romance",5.9,219
tt0022439,movie,The Stronger Sex,The Stronger Sex,0,1932,\N,85,Drama,5.8,28
tt0022440,movie,The Struggle,The Struggle,0,1931,\N,87,Drama,6,338
tt0022441,short,Study No. 7,Studie Nr. 7,0,1931,\N,3,"Animation,Short",7.2,232
tt0022442,short,Study No. 8,Studie Nr. 8,0,1931,\N,4,"Animation,Short",7.7,62
tt0022443,short,Study No. 9,Studie Nr. 9,0,1931,\N,3,"Animation,Short",6.8,69
tt0022444,movie,Storm Over Mont Blanc,Stürme über dem Mont Blanc,0,1930,\N,93,"Adventure,Drama",6.2,247
tt0022446,movie,Subway Express,Subway Express,0,1931,\N,72,"Adventure,Crime,Drama",5.2,12
tt0022448,movie,The Sun Never Sets,The Sun Never Sets,0,1939,\N,97,Drama,6.3,121
tt0022449,movie,Sundown Trail,Sundown Trail,0,1931,\N,56,Western,5.6,102
tt0022450,movie,The Sunrise Trail,The Sunrise Trail,0,1931,\N,65,Western,5.6,42
tt0022451,movie,The Office Girl,Sunshine Susie,0,1931,\N,80,"Comedy,Musical",6.5,31
tt0022452,movie,Surrender,Surrender,0,1931,\N,69,Drama,6.1,81
tt0022453,movie,Susan Lenox (Her Fall and Rise),Susan Lenox (Her Fall and Rise),0,1931,\N,76,"Drama,Romance",6.3,1232
tt0022454,movie,Svengali,Svengali,0,1931,\N,81,"Drama,Horror,Romance",6.8,2034
tt0022456,movie,Sweepstakes,Sweepstakes,0,1931,\N,77,"Comedy,Sport",5.2,52
tt0022457,movie,Ippon-gatana dohyo iri,Ippon-gatana dohyo iri,0,1931,\N,\N,\N,3.5,11
tt0022458,movie,Tabu: A Story of the South Seas,Tabu: A Story of the South Seas,0,1931,\N,86,"Adventure,Drama,Romance",7.4,5815
tt0022459,movie,A Tailor Made Man,A Tailor Made Man,0,1931,\N,81,Comedy,5.9,55
tt0022460,short,The Tamale Vendor,The Tamale Vendor,0,1931,\N,21,"Comedy,Short",5.7,15
tt0022462,short,Taris,"Taris, roi de l'eau",0,1931,\N,10,"Documentary,Short,Sport",6.7,2315
tt0022463,movie,Tarnished Lady,Tarnished Lady,0,1931,\N,83,"Drama,Romance",6.1,213
tt0022464,short,Taxi Tangle,Taxi Tangle,0,1931,\N,10,"Comedy,Short",5.7,38
tt0022466,short,Teacher's Pest,Teacher's Pest,0,1931,\N,7,"Animation,Comedy,Family",7.2,50
tt0022468,movie,The Battle of Gallipoli,Tell England,0,1931,\N,80,"Drama,War",6.4,69
tt0022469,movie,Ten Cents a Dance,Ten Cents a Dance,0,1931,\N,75,"Crime,Drama,Romance",6.5,782
tt0022470,movie,Ten Nights in a Bar-Room,Ten Nights in a Bar-Room,0,1931,\N,72,Drama,5.1,118
tt0022471,movie,Terra madre,Terra madre,0,1931,\N,90,Drama,7,57
tt0022472,short,The Terror of Batignolles,La terreur des Batignolles,0,1931,\N,15,Short,6.4,64
tt0022473,movie,The Texas Ranger,The Texas Ranger,0,1931,\N,61,Western,6,25
tt0022475,short,That Old Gang of Mine,That Old Gang of Mine,0,1931,\N,7,"Animation,Music,Short",4.7,26
tt0022476,movie,Their Mad Moment,Their Mad Moment,0,1931,\N,55,"Comedy,Drama",5.2,50
tt0022477,movie,These Charming People,These Charming People,0,1931,\N,82,Drama,5.4,14
tt0022478,movie,This Modern Age,This Modern Age,0,1931,\N,68,"Comedy,Drama,Romance",5.7,544
tt0022479,movie,Three Girls Lost,Three Girls Lost,0,1931,\N,80,Drama,5.6,123
tt0022480,movie,Not Exactly Gentlemen,Not Exactly Gentlemen,0,1931,\N,70,Western,6.2,26
tt0022481,movie,Three Who Loved,Three Who Loved,0,1931,\N,64,Drama,5.6,152
tt0022484,movie,The Tip-Off,The Tip-Off,0,1931,\N,71,"Comedy,Crime",5.7,276
tt0022485,movie,Tokyo Chorus,Tôkyô no kôrasu,0,1931,\N,90,"Comedy,Drama",7.2,1397
tt0022486,movie,Tommi,Tommi,0,1931,\N,63,Drama,6,24
tt0022487,movie,Tomorrow and Tomorrow,Tomorrow and Tomorrow,0,1932,\N,80,Drama,6.1,15
tt0022489,movie,Tonight or Never,Tonight or Never,0,1931,\N,80,"Comedy,Romance",6.6,1421
tt0022491,movie,Too Many Cooks,Too Many Cooks,0,1931,\N,77,"Comedy,Romance",5.3,116
tt0022493,movie,Touchdown!,Touchdown!,0,1931,\N,79,"Drama,Sport",6.1,36
tt0022494,movie,Tout ça ne vaut pas l'amour,Tout ça ne vaut pas l'amour,0,1931,\N,87,Romance,6.2,67
tt0022495,movie,Trader Horn,Trader Horn,0,1931,\N,122,"Action,Adventure,Drama",6.3,988
tt0022496,short,Traffic Troubles,Traffic Troubles,0,1931,\N,7,"Animation,Comedy,Family",6.7,405
tt0022500,movie,Transatlantic,Transatlantic,0,1931,\N,78,"Comedy,Drama",6.5,204
tt0022501,movie,Transgression,Transgression,0,1931,\N,70,Drama,5.7,346
tt0022504,movie,Traveling Husbands,Traveling Husbands,0,1931,\N,73,"Comedy,Crime",6,96
tt0022505,short,Tree Saps,Tree Saps,0,1931,\N,8,"Animation,Comedy,Family",5.7,31
tt0022506,short,The Tree's Knees,The Tree's Knees,0,1931,\N,7,"Animation,Comedy,Family",4.8,169
tt0022508,movie,Trötte Teodor,Trötte Teodor,0,1931,\N,75,Drama,3.6,8
tt0022509,movie,Tukkipojan morsian,Tukkipojan morsian,0,1931,\N,95,"Drama,Romance",3.8,36
tt0022510,short,Twenty Legs Under the Sea,Twenty Legs Under the Sea,0,1931,\N,6,"Animation,Comedy,Family",5.5,32
tt0022511,short,Two Crowded Hours,Two Crowded Hours,0,1931,\N,43,"Drama,Mystery,Short",6.3,9
tt0022512,movie,Two-Gun Caballero,Two-Gun Caballero,0,1931,\N,58,Western,3.9,41
tt0022513,movie,Two Fisted Justice,Two Fisted Justice,0,1931,\N,63,Western,6,16
tt0022514,movie,The Two Gun Man,The Two Gun Man,0,1931,\N,58,Western,6,75
tt0022515,short,The Ugly Duckling,The Ugly Duckling,0,1931,\N,7,"Animation,Family,Short",7.1,1059
tt0022517,movie,Under Eighteen,Under Eighteen,0,1931,\N,80,"Drama,Romance",6.7,419
tt0022520,movie,Unfaithful,Unfaithful,0,1931,\N,85,"Drama,Romance",6.5,66
tt0022523,movie,The Unholy Garden,The Unholy Garden,0,1931,\N,74,"Crime,Drama,Romance",5.9,264
tt0022525,movie,Up Pops the Devil,Up Pops the Devil,0,1931,\N,74,Comedy,5.8,95
tt0022528,short,Ups 'n Downs,Ups 'n Downs,0,1931,\N,7,"Animation,Comedy,Family",5.2,171
tt0022531,movie,The Vanishing Legion,The Vanishing Legion,0,1931,\N,220,"Adventure,Western",6.7,86
tt0022534,movie,Der verjüngte Adolar,Der verjüngte Adolar,0,1931,\N,80,Comedy,5.4,6
tt0022535,movie,The Company's in Love,Die verliebte Firma,0,1932,\N,73,Comedy,6.1,129
tt0022536,movie,The Vice Squad,The Vice Squad,0,1931,\N,81,"Crime,Drama",6.6,105
tt0022537,movie,The Viking,The Viking,0,1931,\N,70,"Adventure,Drama,Romance",6,171
tt0022538,short,The Village Specialist,The Village Specialist,0,1931,\N,6,"Animation,Short",5.7,33
tt0022539,movie,Virtuous Husband,Virtuous Husband,0,1931,\N,75,"Comedy,Romance",6.2,28
tt0022543,movie,Voruntersuchung,Voruntersuchung,0,1931,\N,95,Drama,6.2,78
tt0022545,movie,The W Plan,The W Plan,0,1930,\N,105,"Action,Adventure,War",5.3,37
tt0022546,movie,True Jacob,Der wahre Jakob,0,1931,\N,82,Comedy,3.2,12
tt0022549,short,War Mamas,War Mamas,0,1931,\N,21,"Comedy,Short,War",6,70
tt0022550,movie,Waterloo Bridge,Waterloo Bridge,0,1931,\N,81,"Drama,Romance",7.4,2901
tt0022551,movie,Way Back Home,Way Back Home,0,1931,\N,81,"Comedy,Drama,Music",5.7,802
tt0022552,movie,White Ecstasy,Der weiße Rausch - Neue Wunder des Schneeschuhs,0,1931,\N,70,Comedy,5.8,119
tt0022553,movie,Wer nimmt die Liebe ernst...?,Wer nimmt die Liebe ernst...?,0,1931,\N,91,"Comedy,Romance",7.4,30
tt0022554,movie,West of Cheyenne,West of Cheyenne,0,1931,\N,56,Western,5.9,29
tt0022555,movie,Westward Bound,Westward Bound,0,1930,\N,55,Western,5.8,49
tt0022556,short,What a Bozo!,What a Bozo!,0,1931,\N,21,"Comedy,Short",5.5,55
tt0022557,movie,White Renegade,White Renegade,0,1931,\N,66,Western,5.7,17
tt0022559,movie,Wicked,Wicked,0,1931,\N,57,Drama,5.9,61
tt0022560,short,The Wide Open Spaces,The Wide Open Spaces,0,1931,\N,20,"Comedy,Short,Western",6.2,23
tt0022562,movie,Wild Horse,Wild Horse,0,1931,\N,77,Western,6,102
tt0022564,movie,Windjammer,Windjammer,0,1930,\N,75,Adventure,6,14
tt0022565,short,Windy Riley Goes Hollywood,Windy Riley Goes Hollywood,0,1931,\N,18,"Comedy,Short",4.4,258
tt0022566,movie,Wir schalten um auf Hollywood,Wir schalten um auf Hollywood,0,1931,\N,82,"Comedy,Music",2.7,156
tt0022569,movie,The Woman Between,The Woman Between,0,1931,\N,73,Drama,5.5,134
tt0022572,movie,A Woman of Experience,A Woman of Experience,0,1931,\N,74,"Drama,Romance",6,194
tt0022574,movie,Women Love Once,Women Love Once,0,1931,\N,71,Drama,5.2,13
tt0022575,movie,Women Men Marry,Women Men Marry,0,1931,\N,76,Drama,5.6,22
tt0022576,movie,Women of All Nations,Women of All Nations,0,1931,\N,72,"Comedy,Drama",4.8,140
tt0022577,short,Words & Music,Words & Music,0,1931,\N,21,"Musical,Short",6.3,33
tt0022578,movie,Working Girls,Working Girls,0,1931,\N,77,Drama,6.4,207
tt0022580,movie,X Marks the Spot,X Marks the Spot,0,1931,\N,72,"Crime,Drama,Romance",5.8,62
tt0022581,movie,Yankee Don,Yankee Don,0,1931,\N,61,Western,4.9,23
tt0022582,movie,The Yellow Ticket,The Yellow Ticket,0,1931,\N,88,"Adventure,Drama,War",6.3,216
tt0022584,short,Yodeling Yokels,Yodeling Yokels,0,1931,\N,7,"Animation,Comedy,Family",5.2,182
tt0022585,movie,Yorck,Yorck,0,1931,\N,102,"Biography,Drama,War",6.3,17
tt0022587,short,You Don't Know What You're Doin'!,You Don't Know What You're Doin'!,0,1931,\N,7,"Animation,Comedy,Family",5.5,313
tt0022588,short,You're Driving Me Crazy,You're Driving Me Crazy,0,1931,\N,6,"Animation,Comedy,Family",5.1,27
tt0022589,movie,Young Donovan's Kid,Young Donovan's Kid,0,1931,\N,77,"Crime,Drama",4.8,22
tt0022590,movie,Young Sinners,Young Sinners,0,1931,\N,79,Drama,5.8,20
tt0022591,movie,Young as You Feel,Young as You Feel,0,1931,\N,78,Comedy,6.8,38
tt0022592,movie,Zapomnite ikh litsa,Zapomnite ikh litsa,0,1931,\N,\N,\N,6,14
tt0022593,movie,His Wife's Lover,His Wife's Lover,0,1931,\N,80,"Comedy,Musical",6.7,14
tt0022594,movie,The Squeeker,Der Zinker,0,1931,\N,64,Drama,5.7,113
tt0022595,movie,Golden Mountains,Zlatye gory,0,1931,\N,129,Drama,6.6,47
tt0022599,movie,À Nous la Liberté,À nous la liberté,0,1931,\N,104,"Comedy,Musical",7.4,4514
tt0022601,movie,Dziesieciu z Pawiaka,Dziesieciu z Pawiaka,0,1931,\N,94,"Action,Drama,Romance",5.8,25
tt0022603,movie,"70, 000 Witnesses","70,000 Witnesses",0,1932,\N,69,"Mystery,Sport",5.9,65
tt0022604,tvEpisode,A Hunting We Will Go,A Hunting We Will Go,0,1932,\N,8,"Animation,Comedy,Family",6.6,159
tt0022605,movie,Married by the Stork,Das Abenteuer der Thea Roland,0,1932,\N,89,Comedy,6.5,13
tt0022606,movie,Slalom,Abenteuer im Engadin,0,1932,\N,87,Comedy,6.6,12
tt0022608,movie,Acht Mädels im Boot,Acht Mädels im Boot,0,1932,\N,81,"Drama,Musical",5.5,15
tt0022609,movie,The Admiral's Secret,The Admiral's Secret,0,1934,\N,63,Comedy,5.2,41
tt0022610,tvEpisode,Admission Free,Admission Free,0,1932,\N,7,"Animation,Comedy,Family",6.2,119
tt0022611,movie,It's in the Bag,L'affaire est dans le sac,0,1932,\N,45,Comedy,6.7,92
tt0022612,movie,Afraid to Talk,Afraid to Talk,0,1932,\N,69,"Crime,Drama,Mystery",7.2,109
tt0022613,movie,After Tomorrow,After Tomorrow,0,1932,\N,79,Drama,6.7,303
tt0022614,movie,The Age of Consent,The Age of Consent,0,1932,\N,63,"Drama,Romance",6,361
tt0022615,movie,Air Mail,Air Mail,0,1932,\N,84,"Adventure,Drama",6.6,460
tt0022616,movie,The Airmail Mystery,The Airmail Mystery,0,1932,\N,225,Adventure,5.8,14
tt0022618,movie,Alias Mary Smith,Alias Mary Smith,0,1932,\N,61,Mystery,4.7,51
tt0022619,movie,Alias the Doctor,Alias the Doctor,0,1932,\N,61,Drama,6.1,278
